naive,tft,lstm,nbeats,deepar,tcn,transformer,arima,exponential_smoothing,theta,fft,real
189.23627565493078,185.374209150113,381.6109503574376,216.18152446706924,248.55326926825882,323.3452782946058,329.67568799003215,192.1694967941912,187.5980827302277,190.751234544408,207.08825204591352,241.26963409192325
178.8584379358438,191.0436168624663,313.7227536746304,194.94323799429677,256.9223407814514,301.48895351994315,337.7345640971612,192.96033844309537,177.18226393061838,180.3672819168153,198.29187063223802,251.95085588072888
181.91463197291034,195.72705341405094,314.7180872222359,143.9137538097829,287.18339559099917,257.06022833997486,309.04444506519707,203.06673109212468,180.17535031521953,183.41759349972816,192.19937606755147,283.85944751381214
182.18977777777778,200.01119323679646,283.1672672080202,257.87997295247646,242.9061806474939,172.0557231033927,291.24222695084904,213.59167136850624,180.27290510092155,183.6869011916608,183.26959789929276,269.2039653850367
193.84385165907614,210.443794484488,291.09872986762053,246.08636087678187,295.896536040458,182.72919809880622,304.6208017653009,225.6052380827026,192.2402647550253,195.33594317154376,170.3675535855588,267.8767587726733
180.39933571793563,194.20758587937277,350.96939763909995,283.9318183459251,240.56264917519607,230.773739132929,310.42940976101136,215.0024974781395,178.47375261064843,181.8855173188645,166.56387238835887,242.21756756756756
255.84065244667505,172.90747249628913,412.5891724967297,320.11658813365113,199.87727740239853,334.70941581675703,341.34162734988234,270.30284801402274,255.73972178960665,257.32598476731727,179.700446700681,219.65655563430192
271.99571447703227,160.42162976983892,459.158392990496,293.7370830319917,180.95748606286924,288.15907673445287,350.2975894909098,275.63226053438075,272.11076758523006,273.4812728110711,180.54782558322137,209.72127468581687
287.57377049180326,140.3955632450261,420.4319428256972,283.89826666173093,170.7766709470149,448.71952760053745,376.14473568909114,277.3093394250354,288.0843941521173,289.06058043970586,181.91869874939408,192.72474789221363
276.0400860909335,131.50673376914605,381.1108167922482,350.86814272070933,159.53613141831087,501.7671087184659,299.8416717724596,259.37625470757166,276.2494231646494,277.5273670589089,201.94747607075323,174.5912184057032
298.0361784805038,123.54168871903855,316.93420286356275,358.31019735993056,149.29761732861965,337.592188696077,279.186741356898,269.2219687353144,298.59863990902835,299.52537587226794,202.5923518036775,180.58053154018572
309.9685039370079,121.84983907181386,312.1144927904159,374.5181527393606,139.49895628599143,359.5417761370904,239.0726058693928,272.7959999211773,310.88150489634535,311.460388182484,220.73625655948246,252.47856614929785
313.9390374331551,140.93107834727815,272.68571629892585,378.94140063692953,148.6521432569137,410.18188712618576,267.51987253133404,269.7392801288512,315.0960504115449,315.43384692309434,222.152953088771,193.2037843268587
330.61345496009125,146.47760862524265,251.52862687779768,384.72724667832415,160.19343409679303,435.17576823417545,315.35845469498867,283.063866304499,332.2433237968254,332.1122627544208,222.63618865652558,190.32256235827668
269.06181277860327,154.52415514606002,265.88061195017957,389.76443405407866,154.7328390888075,225.9545527589531,332.2684511083152,238.4742130192053,269.0594083186296,270.5605424961658,221.53718705387337,180.6910569105691
216.5961199294533,156.90089220368958,374.1507512732003,376.71001096555653,199.35330611099215,279.1166641000608,298.59168177661564,206.20944547520585,215.53049020774762,218.09131982104893,219.0687283923373,200.27942681678607
205.1988008835595,161.13730785551718,377.45460327990526,308.72895207856226,212.29467429371502,288.6454497089507,294.15155180051266,207.2015139930843,203.8708852074833,206.68973603573534,215.769658508593,209.99560439560437
204.42112389979692,157.97478862858256,322.1562231740864,259.59124335175096,230.02480139747016,304.55148616346474,295.89451191294586,211.82211768138433,203.12019551049391,205.9077601523389,211.9179259826104,209.75637121333548
184.25448376151235,167.28128070735173,250.10810396668893,254.06104126576537,253.8879399443379,205.4092093031823,258.68829791304165,206.95750304251024,182.46511881632478,185.7355222442621,207.530484758094,219.02470495672702
194.57627118644066,176.62527439876052,235.10889855311564,258.9260626763817,286.34971165052025,230.61589952588017,243.07035303908089,223.06778715131767,193.01654080156828,196.05240717103973,203.07193454066925,224.66823708206687
192.247311827957,184.7262944322177,208.76559747645095,244.856002323959,304.44073416289456,171.45458247316242,234.908577316599,230.90168273006063,190.66029869505928,193.71841449361955,220.2166838306486,234.07435867123775
192.83359746434232,220.36915075827815,229.38291554247016,221.4676807617479,318.1020224973065,192.64336352839842,229.41958312619653,232.9952897889948,191.1778815087924,194.29972528682035,214.04260806507517,240.10069177555727
197.64136191677179,214.8126454091506,234.10394068045133,222.99170599280967,319.9134241957092,204.82481299530141,260.2940685303487,236.92485023517443,195.79625631850246,199.1028465339825,207.45669879096337,251.7799317105408
239.68833048283122,214.1169105840694,237.8227759674241,221.1159603300129,337.22318232984776,221.39046673544516,251.29333967147576,262.5977874087962,239.09247807707962,241.1479072709888,210.20442163673195,260.4323370464321
241.26963409192325,212.75589421068045,242.21824346286098,232.87488303458744,365.12990345873897,260.53809590439727,232.32314005072382,254.0306850896333,240.8939879833894,242.72740918139903,202.08255017230616,255.2216835610401
251.95085588072888,212.82168427160985,251.0602830475926,302.2104842366562,402.0532956110908,322.910170454536,281.6424862478151,255.18025953200146,251.90980372238448,253.40751861302527,193.88599791572048,254.26770214709913
