naive,tft,lstm,nbeats,deepar,tcn,transformer,arima,exponential_smoothing,theta,fft,real
350.31314940881407,336.2483669834722,202.16042999911085,144.0904652728965,185.9474097782691,219.59705153909792,210.2450151487996,308.387076454375,367.51566471257246,360.43304005076635,194.08610673608806,269.2039653850367
345.28690159574467,335.51087345875817,195.50638853711158,134.89513151432433,181.95365971558178,211.71470051231012,210.58265508039773,310.6199547150912,360.2634217061074,355.46817131164994,173.49230772672362,267.8767587726733
299.6664425016812,311.37125871266494,190.5409064564642,128.56682586353512,173.9681119087221,201.49713559781503,210.58968045895878,288.72806705941946,305.8609781558985,309.87980345185287,174.78593770738956,242.21756756756756
199.05339805825247,280.7845854880067,187.87273288854098,133.4674246484045,168.56392451701478,182.8629396576913,210.40594727082112,231.0885795322137,186.62119770710865,209.23518305799814,177.97833467149914,219.65655563430192
197.1688608039319,248.91199667811708,186.4274700443621,141.39433190135995,162.7987875288175,193.09852707158797,210.43102772382497,234.4569941494111,183.44182168771403,207.31801818153892,181.43416275843575,209.72127468581687
181.4034791639621,222.07786508458724,185.94450291938267,150.37066948004943,159.30326505525065,190.34183449316373,210.36505245012867,228.89769159100106,165.01843192807635,191.51026650395846,185.1122285145836,192.72474789221363
177.2044255319149,202.79594104765138,185.90860410255604,164.77400357231556,159.52232657453703,193.83359673638782,210.1661329438086,231.6667275938183,159.90922751969796,187.2664226328857,188.90961220219802,174.5912184057032
183.2935606060606,191.01820861359755,186.10082973578986,186.71579852621934,160.69340509877836,214.3648398809956,210.20602936525862,239.35525174121975,166.4122306168846,193.3147927616505,192.72528784978016,180.58053154018572
168.36020151133502,185.941326910676,186.65474828622405,194.24801353435558,165.860843798486,212.65615724524048,210.1381739001187,233.0710166248003,149.45156832726587,178.33156413350792,196.53017181827826,252.47856614929785
179.00488826815644,186.91938431800565,187.16729346445663,202.52083799148562,170.48004999525193,217.50811031879297,210.16737696619177,240.47894317744976,163.1108144017689,188.93325461972375,200.19452272904726,193.2037843268587
193.51527377521617,196.39770670686661,187.45794407604032,210.2372476607167,177.77507598163544,219.03136488033482,210.19027035773888,243.01664136119118,182.0394927320921,203.40985523358455,196.4921920691035,190.32256235827668
212.71796770848763,216.50109430763527,190.66477219312628,213.9384368406914,187.4939306471306,217.80154686776035,209.74626140519734,246.43589248769547,204.61061167952738,222.59079785111606,201.28520185129437,180.6910569105691
230.1826846703733,249.39632303656506,194.45896768459588,216.39231704559168,199.01289681866757,216.70796154220122,209.52451271188477,242.95296118222169,224.3164813702273,240.04461814147544,205.76753012245442,200.27942681678607
240.35658544354197,292.15118933964794,197.3942911251822,213.8687289078911,210.92996241826592,218.40715019494976,209.44059248262312,241.04911344207815,235.26592612434865,250.21388975936085,209.84838693089702,209.99560439560437
254.0531045751634,336.15396243703356,199.55453154342214,197.77830921237606,221.02156608348588,218.4378919456392,209.42550191922055,241.42294791397796,253.523336797869,263.91415713233783,213.41065494289205,209.75637121333548
264.7561990081587,373.4852124490092,200.88581198336306,178.62506377391492,236.72567392609193,206.6353736660904,209.3336415951858,237.00489695862404,263.9950929562258,274.6274676759603,216.3727236188185,219.02470495672702
256.9265870352973,401.32069586079587,201.89635352591662,168.19060832487457,250.72856121227716,206.4105730467414,209.2527442474467,230.5339382162218,255.64398963506378,266.80314112791297,218.7211784999063,224.66823708206687
269.12378577054346,420.9414682498949,202.50986376354874,159.47803985525871,268.7515791353153,199.19898105005717,209.19294599241167,236.31241226533814,269.51338172960857,279.0129660904438,220.34021746735044,234.07435867123775
273.1446398184912,439.87160008889026,202.78592521147553,151.95645522620828,310.1511945023784,188.53598405354555,209.33858626624286,240.5584412372916,273.82073405232086,283.0487417677966,210.6505987566945,240.10069177555727
284.53175366851093,441.85608660937794,202.7726840933656,144.32532095941602,328.9852742368372,179.45348482784797,209.5291016331897,251.41837487547414,286.6603337524355,294.457530008787,210.60909424744307,251.7799317105408
295.73071225071226,468.03489939688336,202.10890488503824,136.06454319474062,347.9371106626287,179.6890169854097,209.5145589710997,261.6577077833531,300.75644645719757,305.68474249649285,209.8219613052046,260.4323370464321
297.58050607057754,500.47757496626883,201.2232456006273,132.739433517,362.5710254956323,180.13221208808397,209.5483651326421,268.1193806041753,304.6822313809329,307.5636528226682,208.33042241422373,255.2216835610401
311.60199125789217,515.8691986881114,200.1117698578373,127.6033324875804,352.5529072652362,181.30744543036417,209.5832201794532,282.3765216787573,320.6352520368641,321.6224600105847,191.54755580987484,254.26770214709913
